Season,LocationID,EventID,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,Units,DETimeStamp
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,20.00,9.50,4.00,0.02,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,2.00,0.50,7.00,0.03,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,3.00,1.00,24.00,0.19,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,4.00,1.50,36.00,0.60,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,5.00,2.00,46.00,0.68,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,6.00,2.50,50.00,0.96,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,7.00,3.00,52.00,0.77,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,8.00,3.50,49.00,1.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,9.00,4.00,42.00,0.97,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,10.00,4.50,42.00,1.07,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,11.00,5.00,44.00,1.18,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,12.00,5.50,43.00,0.98,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,13.00,6.00,36.00,0.91,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,14.00,6.50,32.00,0.99,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,15.00,7.00,31.00,0.81,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,16.00,7.50,25.00,0.81,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,17.00,8.00,22.00,0.38,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT07,BUFFrmfish2015May22,Main,18.00,8.50,17.00,0.09,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,2.00,1.50,20.00,0.02,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,3.00,3.00,32.00,0.01,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,4.00,4.50,50.00,0.03,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,5.00,6.00,52.00,0.03,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,6.00,7.50,70.00,0.06,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,7.00,9.00,65.00,0.31,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,8.00,10.50,72.00,0.56,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,9.00,12.00,72.00,0.81,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,10.00,13.50,64.00,0.72,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,11.00,15.00,48.00,0.59,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,12.00,16.50,30.00,0.39,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,13.00,18.00,30.00,0.19,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,14.00,19.50,20.00,0.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT09,BUFFrmfish2015Jun10,Main,15.00,19.90,14.00,0.03,behind rock,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,2.00,1.00,6.00,0.25,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,3.00,2.00,12.00,0.32,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,4.00,3.00,10.00,0.35,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,5.00,4.00,15.00,0.57,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,6.00,5.00,20.00,0.54,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,7.00,6.00,44.00,0.53,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,8.00,7.00,23.00,0.65,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,9.00,8.00,24.00,0.60,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,10.00,9.00,22.00,0.74,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,11.00,10.00,28.00,0.52,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,12.00,11.00,26.00,0.56,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,13.00,12.00,18.00,0.52,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,14.00,13.00,12.00,0.34,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,15.00,14.00,18.00,0.23,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,16.00,15.00,18.00,0.06,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT15,BUFFrmfish2015May28,Main,17.00,15.50,6.00,-0.02,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,2.00,1.00,12.00,0.13,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,3.00,2.00,22.00,0.28,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,4.00,3.00,28.00,0.39,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,5.00,4.00,44.00,0.60,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,6.00,5.00,52.00,0.63,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,7.00,6.00,58.00,0.55,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,8.00,7.00,58.00,0.67,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,9.00,8.00,56.00,0.66,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,10.00,9.00,56.00,0.56,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,11.00,10.00,46.00,0.49,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,12.00,11.00,42.00,0.43,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,13.00,12.00,36.00,0.31,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT19,BUFFrmfish2015May29,Main,14.00,13.00,10.00,0.06,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,2.00,1.00,16.00,0.04,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,3.00,2.00,30.00,0.09,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,4.00,3.00,34.00,0.10,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,5.00,4.00,30.00,0.15,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,6.00,5.00,34.00,0.23,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,7.00,6.00,37.00,0.30,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,8.00,7.00,38.00,0.28,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,9.00,8.00,38.00,0.29,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,10.00,9.00,38.00,0.28,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,11.00,10.00,34.00,0.29,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,12.00,11.00,30.00,0.30,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,13.00,12.00,30.00,0.26,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,14.00,13.00,30.00,0.22,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,15.00,14.00,22.00,0.17,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,16.00,15.00,14.00,0.15,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,17.00,16.00,10.00,0.11,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,18.00,17.00,8.00,0.07,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,19.00,18.00,8.00,0.03,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,20.00,19.00,6.00,0.02,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT20,BUFFrmfish2015Jun15,Main,21.00,20.00,1.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,2.00,1.00,11.00,0.31,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,3.00,2.00,26.00,0.53,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,4.00,3.00,18.00,0.32,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,5.00,4.00,4.00,0.20,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,6.00,5.00,6.00,0.23,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,7.00,6.00,10.00,0.35,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,8.00,7.00,12.00,0.47,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,9.00,8.00,18.00,0.50,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,10.00,9.00,20.00,0.45,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,11.00,10.00,18.00,0.46,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,12.00,11.00,16.00,0.49,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,13.00,12.00,17.00,0.46,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,14.00,13.00,14.00,0.47,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,15.00,14.00,14.00,0.55,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT23,BUFFrmfish2015Jun04,Main,16.00,15.00,7.00,0.02,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,2.00,2.00,66.00,0.05,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,3.00,4.00,66.00,0.07,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,4.00,6.00,114.00,0.04,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,5.00,8.00,87.00,0.05,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,6.00,10.00,96.00,0.08,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,7.00,12.00,104.00,0.07,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,8.00,14.00,110.00,0.05,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,9.00,16.00,91.00,0.04,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,10.00,18.00,102.00,0.06,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,11.00,20.00,80.00,0.05,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,12.00,22.00,86.00,0.07,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,13.00,24.00,81.00,0.06,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,14.00,26.00,74.00,0.04,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,15.00,28.00,86.00,0.06,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,16.00,30.00,55.00,0.04,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,17.00,32.00,59.00,0.02,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,18.00,34.00,57.00,0.01,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM01,BUFFRMFISH2017May31,Main,19.00,36.00,0.00,0.00,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,2.00,1.00,17.00,0.08,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,3.00,2.00,22.00,0.11,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,4.00,3.00,16.00,0.18,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,5.00,4.00,22.00,0.23,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,6.00,5.00,38.00,0.25,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,7.00,6.00,48.00,0.24,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,8.00,7.00,19.00,0.09,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,9.00,8.00,5.00,0.24,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,10.00,9.00,23.00,0.42,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,11.00,10.00,19.00,0.63,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,12.00,11.00,28.00,0.60,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,13.00,12.00,48.00,0.64,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,14.00,13.00,58.00,0.94,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,15.00,14.00,58.00,1.06,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,16.00,15.00,58.00,1.23,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,17.00,16.00,62.00,0.97,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,18.00,17.00,70.00,0.49,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM02,BUFFRMFISH2017Jun01,Main,19.00,18.00,65.00,0.16,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,1.00,0.50,2.00,0.03,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,2.00,2.50,18.00,0.58,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,3.00,4.50,26.00,0.82,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,4.00,6.50,26.00,1.04,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,5.00,8.50,30.00,1.03,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,6.00,10.50,34.00,1.30,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,7.00,12.50,38.00,1.37,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,8.00,14.50,36.00,1.38,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,9.00,16.50,36.00,1.29,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,10.00,18.50,40.00,1.44,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,11.00,20.50,41.00,1.25,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,12.00,22.50,42.00,1.34,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,13.00,24.50,46.00,1.03,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,14.00,26.50,46.00,1.16,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,15.00,28.50,42.00,1.40,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,16.00,30.50,48.00,1.28,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,17.00,32.50,48.00,1.12,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,18.00,34.50,44.00,1.08,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,19.00,36.50,46.00,1.09,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,20.00,38.50,42.00,0.94,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,21.00,40.50,46.00,0.75,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM03,BUFFRMFISH2017Jun02,Main,22.00,41.50,10.00,0.28,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,2.00,3.00,2.00,0.02,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,3.00,6.00,24.00,0.05,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,4.00,9.00,40.00,0.14,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,5.00,12.00,54.00,0.18,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,6.00,15.00,70.00,0.14,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,7.00,18.00,80.00,0.26,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,8.00,21.00,99.00,0.27,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,9.00,24.00,100.00,0.38,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,10.00,27.00,92.00,0.49,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,11.00,30.00,76.00,0.48,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,12.00,33.00,72.00,0.54,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,13.00,36.00,68.00,0.60,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,14.00,39.00,76.00,0.57,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,15.00,42.00,76.00,0.47,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,16.00,45.00,50.00,0.51,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,17.00,48.00,8.00,0.06,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM04,BUFFRMFISH2017Jun15,Main,18.00,48.50,2.00,0.00,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,2.00,4.00,22.00,0.55,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,3.00,8.00,24.00,0.88,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,4.00,12.00,40.00,0.98,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,5.00,16.00,28.00,1.03,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,6.00,20.00,24.00,0.79,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,7.00,24.00,29.00,1.06,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,8.00,28.00,32.00,1.19,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,9.00,32.00,34.00,1.24,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,10.00,36.00,38.00,1.16,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,11.00,40.00,36.00,1.01,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,12.00,44.00,36.00,1.06,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,13.00,48.00,30.00,0.75,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,14.00,52.00,42.00,0.74,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,15.00,56.00,46.00,0.88,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,16.00,60.00,42.00,0.61,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM05,BUFFRMFISH2017Jun14,Main,17.00,64.00,4.00,0.00,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,2.00,3.00,90.00,0.13,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,3.00,6.00,92.00,0.46,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,4.00,9.00,88.00,0.38,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,5.00,12.00,78.00,0.40,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,6.00,15.00,64.00,0.44,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,7.00,18.00,62.00,0.37,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,8.00,21.00,56.00,0.39,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,9.00,24.00,52.00,0.38,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,10.00,27.00,48.00,0.35,,metric,12/10/2018 11:07
2017.00,BUFFRMFISHBM06,BUFFRMFISH2017Jun21,Main,11.00,30.00,42.00,0.43,,metric,12/10/2018 11:07
